167308,24.46,84.58,Asia,India,1/10/2012,H5N1 HPAI,wild,crow,0,6,6,0,0
166871,9.970618,105.288186,Asia,Vietnam,1/10/2012,H5N1 HPAI,,,0,0,0,1,1
166727,23.831418,89.961158,Asia,Bangladesh,1/10/2012,H5N1 HPAI,domestic,chicken,4535,661,661,0,0
169962,-3.836696,119.888867,Asia,Indonesia,1/11/2012,H5N1 HPAI,domestic,chicken,0,154096,0,0,0
166906,31.279,30.54,Africa,Egypt,1/11/2012,H5N1 HPAI,domestic,"chicken,duck,goose",0,51,0,0,0
166905,30.05,31.127,Africa,Egypt,1/11/2012,H5N1 HPAI,domestic,duck,0,15,0,0,0
169957,-1.295027,116.442675,Asia,Indonesia,1/12/2012,H5N1 HPAI,domestic,chicken,0,4225,0,0,0
166823,22.468873,114.031082,Asia,"Hong Kong, SAR",1/12/2012,H5N1 HPAI,wild,little egret,0,1,1,0,0
166774,27.6482,89.5179,Asia,Bhutan,1/13/2012,H5N1 HPAI,domestic,unspecified bird,270,38,38,0,0
166952,23.58,91.21,Asia,India,1/16/2012,H5N1 HPAI,domestic,unspecified bird,12385,4229,4229,0,0
167139,27.703,85.317,Asia,Nepal,1/17/2012,H5N1 HPAI,wild,crow,0,4,4,0,0
169959,0.357392,117.423115,Asia,Indonesia,1/18/2012,H5N1 HPAI,domestic,chicken,0,7205,0,0,0
167141,27.014,87.736,Asia,Nepal,1/18/2012,H5N1 HPAI,domestic,chicken,741,500,500,0,0
166939,31.343396,31.681092,Africa,Egypt,1/18/2012,H5N1 HPAI,domestic,"chicken,duck",0,90,0,0,0
167140,26.635,87.28,Asia,Nepal,1/19/2012,H5N1 HPAI,domestic,chicken,5000,2615,2615,0,0
167121,19.80221,105.595605,Asia,Vietnam,1/19/2012,H5N1 HPAI,domestic,"duck,chicken,unspecified bird",822,278,100,0,0
166936,24.63633,89.61617,Asia,Bangladesh,1/19/2012,H5N1 HPAI,domestic,chicken,150,80,80,0,0
167322,30.648,31.154,Africa,Egypt,1/20/2012,H5N1 HPAI,domestic,duck,0,10,0,0,0
167026,22.36547,114.05719,Asia,"Hong Kong, SAR",1/20/2012,H5N1 HPAI,domestic,goose,0,1,1,0,0
166937,23.78395,90.6517,Asia,Bangladesh,1/20/2012,H5N1 HPAI,domestic,chicken,820,177,177,0,0
167328,9.579037,105.920482,Asia,Vietnam,1/23/2012,H5N1 HPAI,,,0,0,0,1,1
167119,30.648,31.154,Africa,Egypt,1/24/2012,H5N1 HPAI,domestic,chicken,0,1500,0,0,0
167138,16.8621,107.169,Asia,Vietnam,1/25/2012,H5N1 HPAI,domestic,unspecified bird,1700,815,100,0,0
169961,-3.961612,119.769524,Asia,Indonesia,1/27/2012,H5N1 HPAI,domestic,unspecified bird,0,16373,0,0,0
167633,9.8554,105.3075,Asia,Vietnam,1/27/2012,H5N1 HPAI,domestic,unspecified bird,221,160,150,0,0
167137,16.678,107.2502,Asia,Vietnam,1/27/2012,H5N1 HPAI,domestic,unspecified bird,1110,500,0,0,0
169960,-5.372615,119.473758,Asia,Indonesia,1/28/2012,H5N1 HPAI,domestic,chicken,0,202727,0,0,0
167486,20.850261,106.301329,Asia,Vietnam,1/28/2012,H5N1 HPAI,domestic,unspecified bird,2637,2037,1000,0,0
167118,30.914,30.84,Africa,Egypt,1/28/2012,H5N1 HPAI,domestic,"chicken,duck",0,13,0,0,0
167117,30.966,30.961,Africa,Egypt,1/28/2012,H5N1 HPAI,domestic,"chicken,duck,turkey",0,47,0,0,0
167625,21.5027,105.8276,Asia,Vietnam,1/29/2012,H5N1 HPAI,domestic,unspecified bird,10350,500,400,0,0
167332,16.7677,107.2908,Asia,Vietnam,1/29/2012,H5N1 HPAI,domestic,unspecified bird,300,200,100,0,0
167325,30.253,31.058,Africa,Egypt,1/29/2012,H5N1 HPAI,domestic,"chicken,duck,goose,unspecified bird",0,24,0,0,0
167329,22.389502,113.973954,Asia,"Hong Kong, SAR",1/30/2012,H5N1 HPAI,wild,oriental magpie robin,0,1,1,0,0
167124,22.292511,113.941232,Asia,"Hong Kong, SAR",1/30/2012,H5N1 HPAI,wild,peregrine falcon,0,1,1,0,0
167123,22.444412,114.02577,Asia,"Hong Kong, SAR",1/30/2012,H5N1 HPAI,wild,black-headed gull,0,1,1,0,0
167116,23.885133,89.994233,Asia,Bangladesh,1/30/2012,H5N1 HPAI,domestic,chicken,12984,270,270,0,0
167324,30.553,31.178,Africa,Egypt,1/31/2012,H5N1 HPAI,domestic,duck,0,10,0,0,0
167142,26.656,87.252,Asia,Nepal,1/31/2012,H5N1 HPAI,domestic,unspecified bird,9500,4647,4647,0,0
167306,20.28,85.79,Asia,India,2/1/2012,H5N1 HPAI,domestic,unspecified bird,34857,5015,5015,0,0
167323,30.949,31.134,Africa,Egypt,2/2/2012,H5N1 HPAI,domestic,"chicken,duck",0,21,0,0,0
167647,30.433,30.9,Africa,Egypt,2/3/2012,H5N1 HPAI,domestic,chicken,0,3000,0,0,0
167331,16.7202,107.275,Asia,Vietnam,2/3/2012,H5N1 HPAI,domestic,unspecified bird,1000,400,400,0,0
167330,19.6172,105.6657,Asia,Vietnam,2/4/2012,H5N1 HPAI,domestic,unspecified bird,880,435,435,0,0
167143,9.4651,105.9421,Asia,Vietnam,2/4/2012,H5N1 HPAI,domestic,chicken,400,90,90,0,0
167648,30.05,31.127,Africa,Egypt,2/5/2012,H5N1 HPAI,domestic,"chicken,duck,goose",0,30,0,0,0
167631,20.8026,106.6647,Asia,Vietnam,2/5/2012,H5N1 HPAI,domestic,unspecified bird,1470,460,460,0,0
167630,26.673,87.982,Asia,Nepal,2/6/2012,H5N1 HPAI,domestic,chicken,264,122,122,0,0
167629,26.636,87.962,Asia,Nepal,2/6/2012,H5N1 HPAI,domestic,chicken,1800,964,964,0,0
167628,26.414,88.043,Asia,Nepal,2/6/2012,H5N1 HPAI,domestic,chicken,650,361,361,0,0
167334,22.393403,113.973447,Asia,"Hong Kong, SAR",2/6/2012,H5N1 HPAI,wild,little egret,0,1,1,0,0
167635,22.4545,114.029269,Asia,"Hong Kong, SAR",2/7/2012,H5N1 HPAI,wild,oriental magpie robin,0,1,1,0,0
167335,20.570305,105.858367,Asia,Vietnam,2/7/2012,H5N1 HPAI,domestic,unspecified bird,3400,2850,2000,0,0
167743,30.706,31.247,Africa,Egypt,2/8/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,7,0,0,0
167737,-6.5,106.25,Asia,Indonesia,2/8/2012,H5N1 HPAI,,,0,0,0,1,1
167653,24.684433,89.95545,Asia,Bangladesh,2/8/2012,H5N1 HPAI,domestic,chicken,2040,543,543,0,0
167649,31.484,31.83,Africa,Egypt,2/8/2012,H5N1 HPAI,domestic,"chicken,duck",0,70,0,0,0
167645,20.7037,106.6037,Asia,Vietnam,2/8/2012,H5N1 HPAI,domestic,unspecified bird,1500,300,240,0,0
167632,21.4615,106.0823,Asia,Vietnam,2/8/2012,H5N1 HPAI,domestic,unspecified bird,1000,600,400,0,0
167487,22.462316,114.031686,Asia,"Hong Kong, SAR",2/8/2012,H5N1 HPAI,wild,grey heron,0,1,1,0,0
168207,26.9388,89.4933,Asia,Bhutan,2/10/2012,H5N1 HPAI,domestic,unspecified bird,96,13,8,0,0
168206,26.9074,89.5572,Asia,Bhutan,2/10/2012,H5N1 HPAI,domestic,unspecified bird,231,10,5,0,0
168205,26.8794,89.4003,Asia,Bhutan,2/10/2012,H5N1 HPAI,domestic,unspecified bird,652,12,12,0,0
167744,30.333,30.95,Africa,Egypt,2/10/2012,H5N1 HPAI,domestic,chicken,0,1000,0,0,0
167720,30.465928,30.930581,Africa,Egypt,2/10/2012,H5N1 HPAI,,,0,0,0,1,0
167644,20.6726,106.5986,Asia,Vietnam,2/10/2012,H5N1 HPAI,domestic,unspecified bird,600,500,385,0,0
167746,28.951,30.853,Africa,Egypt,2/11/2012,H5N1 HPAI,domestic,chicken,0,2500,0,0,0
167745,29.468,30.972,Africa,Egypt,2/11/2012,H5N1 HPAI,domestic,chicken,0,5500,0,0,0
167662,18.0433,106.3355,Asia,Vietnam,2/11/2012,H5N1 HPAI,domestic,unspecified bird,1000,583,400,0,0
167747,31.308,32.036,Africa,Egypt,2/12/2012,H5N1 HPAI,domestic,chicken,0,10000,0,0,0
167730,21.2478,106.0033,Asia,Vietnam,2/12/2012,H5N1 HPAI,domestic,unspecified bird,300,200,100,0,0
168053,29.20835,30.70945,Africa,Egypt,2/13/2012,H5N1 HPAI,domestic,chicken,0,20,0,0,0
167721,15.8189,108.199,Asia,Vietnam,2/13/2012,H5N1 HPAI,domestic,unspecified bird,5050,876,106,0,0
167654,23.843967,89.996817,Asia,Bangladesh,2/13/2012,H5N1 HPAI,domestic,chicken,22226,241,241,0,0
168043,30.871341,31.016285,Africa,Egypt,2/14/2012,H5N1 HPAI,,,0,0,0,1,0
167663,18.2449,105.939,Asia,Vietnam,2/14/2012,H5N1 HPAI,domestic,unspecified bird,1000,647,400,0,0
167748,22.9294,91.300933,Asia,Bangladesh,2/15/2012,H5N1 HPAI,domestic,chicken,7239,987,987,0,0
168313,26.496,87.893,Asia,Nepal,2/16/2012,H5N1 HPAI,domestic,unspecified bird,136,93,93,0,0
168312,26.496,87.893,Asia,Nepal,2/16/2012,H5N1 HPAI,domestic,unspecified bird,180,125,125,0,0
168055,30.92,30.135198,Africa,Egypt,2/16/2012,H5N1 HPAI,,,0,0,0,1,1
168054,31.343396,31.681092,Africa,Egypt,2/17/2012,H5N1 HPAI,domestic,chicken,0,16,0,0,0
168052,11.18221,106.673302,Asia,Vietnam,2/17/2012,H5N1 HPAI,,,0,0,0,1,0
167729,21.1302,106.2529,Asia,Vietnam,2/17/2012,H5N1 HPAI,domestic,unspecified bird,192,90,50,0,0
168056,31.305598,30.899873,Africa,Egypt,2/18/2012,H5N1 HPAI,,,0,0,0,1,1
167749,24.110339,90.459235,Asia,Bangladesh,2/19/2012,H5N1 HPAI,domestic,chicken,1570,137,137,0,0
168185,21.95693,95.27363,Asia,Myanmar,2/20/2012,H5N1 HPAI,domestic,unspecified bird,1060,61,61,0,0
168065,20.2892,106.0622,Asia,Vietnam,2/20/2012,H5N1 HPAI,domestic,unspecified bird,180,145,100,0,0
168059,20.9397,106.8473,Asia,Vietnam,2/21/2012,H5N1 HPAI,domestic,"unspecified bird,duck,chicken",430,300,200,0,0
168045,-8.593170789,115.2189177,Asia,Indonesia,2/21/2012,H5N1 HPAI,,,0,0,0,1,1
168051,24.706342,88.265844,Asia,Bangladesh,2/22/2012,H5N1 HPAI,domestic,chicken,1042,21,21,0,0
168296,-3.601553,102.469403,Asia,Indonesia,2/23/2012,H5N1 HPAI,,,0,0,0,1,1
168057,22.323197,114.174369,Asia,"Hong Kong, SAR",2/24/2012,H5N1 HPAI,wild,crested goshawk,0,1,1,0,0
168242,22.2,114.02,Asia,"Hong Kong, SAR",2/25/2012,H5N1 HPAI,wild,oriental magpie-robin,0,1,1,0,0
168238,30.72917,31.29639,Africa,Egypt,2/25/2012,H5N1 HPAI,domestic,chicken,0,10000,0,0,0
168314,26.585,87.105,Asia,Nepal,2/26/2012,H5N1 HPAI,domestic,unspecified bird,152,108,108,0,0
168208,24.143979,90.406929,Asia,Bangladesh,2/26/2012,H5N1 HPAI,,,0,0,0,1,0
168237,29.86667,31.31667,Africa,Egypt,2/27/2012,H5N1 HPAI,domestic,duck,0,17,0,0,0
168089,22.2,114.02,Asia,"Hong Kong, SAR",2/27/2012,H5N1 HPAI,wild,oriental magpie-robin,0,1,1,0,0
169793,-8.596882,117.265689,Asia,Indonesia,2/28/2012,H5N1 HPAI,,,0,0,0,1,1
169110,26.8458,89.4765,Asia,Bhutan,3/2/2012,H5N1 HPAI,domestic,chicken,1050,1,1,0,0
168325,26.8458,89.4765,Asia,Bhutan,3/2/2012,H5N1 HPAI,domestic,unspecified bird,1050,1,1,0,0
168241,22.708517,89.353517,Asia,Bangladesh,3/2/2012,H5N1 HPAI,domestic,chicken,168,147,147,0,0
168240,23.783908,90.357062,Asia,Bangladesh,3/2/2012,H5N1 HPAI,domestic,chicken,1008,283,283,0,0
168239,28.9,30.95,Africa,Egypt,3/2/2012,H5N1 HPAI,domestic,chicken,0,5000,0,0,0
168234,22.373747,113.923196,Asia,"Hong Kong, SAR",3/2/2012,H5N1 HPAI,wild,black-headed gull,0,1,1,0,0
168315,31.343396,31.681092,Africa,Egypt,3/3/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,365,0,0,0
168235,22.392112,113.970112,Asia,"Hong Kong, SAR",3/3/2012,H5N1 HPAI,wild,peregrine falcon,0,1,1,0,0
169799,28.9,30.95,Africa,Egypt,3/4/2012,H5N1 HPAI,domestic,chicken,0,2000,250,0,0
169790,27.629,85.261,Asia,Nepal,3/5/2012,H5N1 HPAI,domestic,unspecified bird,15220,15160,15160,0,0
168295,18.93953,96.43314,Asia,Myanmar,3/5/2012,H5N1 HPAI,domestic,chicken,1914,83,83,0,0
168248,12.788181,108.416187,Asia,Vietnam,3/5/2012,H5N1 HPAI,,,0,0,0,1,0
169290,31.048825,31.528706,Africa,Egypt,3/6/2012,H5N1 HPAI,,,0,0,0,1,1
210794,23.783908,90.357062,Asia,Bangladesh,3/7/2012,H5N1 HPAI,,,0,0,0,1,0
169109,31.231717,34.326801,Asia,Israel,3/7/2012,H5N1 HPAI,domestic,turkey,40000,19000,10000,0,0
169108,31.563134,34.766059,Asia,Israel,3/7/2012,H5N1 HPAI,domestic,turkey,11000,500,500,0,0
168334,23.79068205,91.45238797,Asia,India,3/7/2012,H5N1 HPAI,domestic,chicken,3000,2000,2000,0,0
168327,31.5631335,34.76605923,Asia,Israel,3/7/2012,H5N1 HPAI,domestic,turkey,11000,500,500,0,0
168326,31.2317174,34.32680129,Asia,Israel,3/7/2012,H5N1 HPAI,domestic,turkey,40000,19000,10000,0,0
168243,23.783908,90.357062,Asia,Bangladesh,3/7/2012,H5N1 HPAI,,,0,0,0,1,0
169312,29.33333,30.88333,Africa,Egypt,3/11/2012,H5N1 HPAI,domestic,duck,0,150,30,0,0
169314,22.303589,113.899532,Asia,"Hong Kong, SAR",3/12/2012,H5N1 HPAI,wild,peregrine falcon,0,1,1,0,0
168793,31.5631335,34.76605923,Asia,Israel,3/13/2012,H5N1 HPAI,domestic,cat,50,8,4,0,0
169800,25.679272,32.696534,Africa,Egypt,3/15/2012,H5N1 HPAI,domestic,"chicken,turkey,duck",0,22,0,0,0
169313,22.327681,114.17201,Asia,"Hong Kong, SAR",3/15/2012,H5N1 HPAI,domestic,house crow,0,1,1,0,0
169791,27.6435,85.3016,Asia,Nepal,3/16/2012,H5N1 HPAI,domestic,unspecified bird,9600,6646,6646,0,0
169316,23.89725,90.065017,Asia,Bangladesh,3/16/2012,H5N1 HPAI,domestic,chicken,5700,1708,1708,0,0
169315,23.689633,90.330417,Asia,Bangladesh,3/16/2012,H5N1 HPAI,domestic,chicken,3000,38,38,0,0
169317,23.87414,90.27284,Asia,Bangladesh,3/17/2012,H5N1 HPAI,domestic,chicken,1358,390,390,0,0
169796,23.871086,90.279244,Asia,Bangladesh,3/19/2012,H5N1 HPAI,domestic,chicken,5163,3350,3350,0,0
169417,31.343396,31.681092,Africa,Egypt,3/19/2012,H5N1 HPAI,,,0,0,0,1,0
170589,23.182367,89.190183,Asia,Bangladesh,3/23/2012,H5N1 HPAI,domestic,chicken,2328,414,414,0,0
169797,23.182367,89.190183,Asia,Bangladesh,3/23/2012,H5N1 HPAI,domestic,chicken,2328,414,414,0,0
169798,22.39159,89.43974,Asia,Bangladesh,3/24/2012,H5N1 HPAI,domestic,chicken,420,172,172,0,0
169916,29.021996,29.451783,Africa,Egypt,3/25/2012,H5N1 HPAI,,,0,0,0,1,1
169920,30.492,31.382,Africa,Egypt,3/26/2012,H5N1 HPAI,domestic,"chicken,duck",0,25,0,0,0
169919,30.598,31.671,Africa,Egypt,3/26/2012,H5N1 HPAI,domestic,"chicken,duck",0,81,0,0,0
169918,30.618,31.67,Africa,Egypt,3/26/2012,H5N1 HPAI,domestic,"chicken,pigeon,duck",50,48,66,0,0
169917,31.104,30.21,Africa,Egypt,3/26/2012,H5N1 HPAI,domestic,"chicken,duck",0,22,1,0,0
170380,27.0195,91.1879,Asia,Bhutan,3/27/2012,H5N1 HPAI,domestic,chicken,265,70,70,0,0
169921,31.324,31.651,Africa,Egypt,3/27/2012,H5N1 HPAI,domestic,"chicken,duck",0,3,0,0,0
169914,24.35,102.54,Asia,China,3/27/2012,H5N1 HPAI,domestic,unspecified bird,35018,2,0,0,0
170514,22.806683,89.572783,Asia,Bangladesh,3/28/2012,H5N1 HPAI,domestic,chicken,420,172,172,0,0
169923,23.647617,90.561417,Asia,Bangladesh,3/28/2012,H5N1 HPAI,domestic,chicken,4849,290,290,0,0
169922,23.992417,89.213417,Asia,Bangladesh,3/28/2012,H5N1 HPAI,domestic,chicken,1200,37,37,0,0
169912,11.970774,104.745638,Asia,Cambodia,3/30/2012,H5N1 HPAI,,,0,0,0,1,1
170376,29.021996,29.451783,Africa,Egypt,4/1/2012,H5N1 HPAI,,,0,0,0,1,1
170332,30.381,31.568,Africa,Egypt,4/2/2012,H5N1 HPAI,domestic,chicken,0,10,0,0,0
170341,27.1,31.283,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,duck,0,12,0,0,0
170340,27.083,31.3,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,"turkey,duck",0,90,0,0,0
170339,31.057,31.129,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,chicken,0,11,0,0,0
170338,31.061,31.624,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,"chicken,duck,goose",0,30,0,0,0
170337,31.068,31.674,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,chicken,0,10,0,0,0
170336,31.231,30.511,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,"chicken,duck",0,40,0,0,0
170335,31.233,30.5,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,chicken,0,72,0,0,0
170334,30.544,31.694,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,"chicken,duck",0,30,0,0,0
170333,30.621,31.696,Africa,Egypt,4/3/2012,H5N1 HPAI,domestic,chicken,0,9,0,0,0
170383,22.307558,114.186089,Asia,"Hong Kong, SAR",4/4/2012,H5N1 HPAI,wild,oriental magpie robin,0,1,1,0,0
170348,23.736233,89.54385,Asia,Bangladesh,4/4/2012,H5N1 HPAI,domestic,chicken,1384,595,595,0,0
170590,31.16833,30.86444,Africa,Egypt,4/10/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,104,0,0,0
170418,36.23,106.18,Asia,China,4/13/2012,H5N1 HPAI,domestic,unspecified bird,95000,23880,10468,0,0
170588,38.92,121.64,Asia,China,4/18/2012,H5N1 HPAI,domestic,unspecified bird,282,5,5,0,0
170504,23.32,91.29,Asia,India,4/18/2012,H5N1 HPAI,domestic,unspecified bird,4668,3168,3168,0,0
171019,26.56667,31.63333,Africa,Egypt,4/24/2012,H5N1 HPAI,domestic,"chicken,turkey,unspecified bird",0,5,0,0,0
170596,0.707978,101.580735,Asia,Indonesia,4/24/2012,H5N1 HPAI,,,0,0,0,1,1
171397,31.305598,30.899873,Africa,Egypt,4/25/2012,H5N1 HPAI,,,0,0,0,1,0
171022,22.488389,114.056706,Asia,"Hong Kong, SAR",4/27/2012,H5N1 HPAI,wild,crested myna,0,1,1,0,0
171018,30.67,31.58722,Africa,Egypt,4/27/2012,H5N1 HPAI,domestic,chicken,0,10000,0,0,0
171331,29.41389,30.75778,Africa,Egypt,5/10/2012,H5N1 HPAI,domestic,duck,0,5350,0,0,0
171352,11.18307351,104.5391669,Asia,Cambodia,5/20/2012,H5N1 HPAI,,,0,0,0,1,1
171392,23.133334,113.266667,Asia,China,5/23/2012,H5N1 HPAI,,,0,0,0,1,0
171372,11.17,104.54,Asia,Cambodia,5/27/2012,H5N1 HPAI,domestic,"duck,chicken,unspecified bird",1304,564,564,0,0
171431,30.17401,31.21497,Africa,Egypt,5/30/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,15,0,0,0
171396,37.04,104.16,Asia,China,6/1/2012,H5N1 HPAI,domestic,unspecified bird,18460,6200,260,0,0
172084,-6.863998,107.616626,Asia,Indonesia,6/18/2012,H5N1 HPAI,,,0,0,0,1,1
171527,22.44447,114.0258,Asia,"Hong Kong, SAR",6/18/2012,H5N1 HPAI,wild,scaly-breasted munia,0,1,1,0,0
172083,22.32596,114.17389,Asia,"Hong Kong, SAR",6/25/2012,H5N1 HPAI,wild,oriental magpie robin,1453,1,0,0,0
172085,22.329551,114.173701,Asia,"Hong Kong, SAR",6/29/2012,H5N1 HPAI,wild,crow,1,1,1,0,0
172060,43.79,87.62,Asia,China,7/2/2012,H5N1 HPAI,domestic,unspecified bird,156439,5500,1600,0,0
172128,17.3001,106.6624,Asia,Vietnam,7/7/2012,H5N1 HPAI,domestic,duck,7500,160,160,0,0
172125,25.0435,121.1326,Asia,Taiwan,7/7/2012,H5N1 HPAI,domestic,unspecified bird,38,37,0,0,0
172126,17.125904,106.742556,Asia,Vietnam,7/9/2012,H5N1 HPAI,domestic,duck,6600,2300,2300,0,0
172127,17.125904,106.742556,Asia,Vietnam,7/11/2012,H5N1 HPAI,domestic,duck,1500,500,500,0,0
172198,20.958515,106.369525,Asia,Vietnam,7/15/2012,H5N1 HPAI,domestic,"duck,chicken,muscovy ducks",2042,600,600,0,0
172276,18.202,105.9828,Asia,Vietnam,7/16/2012,H5N1 HPAI,domestic,unspecified bird,0,309,0,0,0
172275,20.7587,106.6205,Asia,Vietnam,7/18/2012,H5N1 HPAI,domestic,unspecified bird,0,3110,0,0,0
172212,20.809062,106.649615,Asia,Vietnam,7/18/2012,H5N1 HPAI,domestic,duck,0,3110,0,0,0
172203,29.38333,30.81667,Africa,Egypt,7/22/2012,H5N1 HPAI,domestic,chicken,0,5000,0,0,0
172315,-7.873252,110.413375,Asia,Indonesia,7/24/2012,H5N1 HPAI,,,0,0,0,1,1
172282,20.0792,106.0224,Asia,Vietnam,7/27/2012,H5N1 HPAI,domestic,unspecified bird,480,280,280,0,0
172274,18.324146,105.824649,Asia,Vietnam,7/27/2012,H5N1 HPAI,domestic,unspecified bird,2921,351,0,0,0
172273,18.24,105.903,Asia,Vietnam,7/27/2012,H5N1 HPAI,domestic,unspecified bird,1475,475,0,0,0
172357,22.1696,105.5266,Asia,Vietnam,7/28/2012,H5N1 HPAI,domestic,chicken,1227,300,0,0,0
172281,20.1925,105.8916,Asia,Vietnam,7/31/2012,H5N1 HPAI,domestic,unspecified bird,1000,297,297,0,0
172272,18.331,105.9582,Asia,Vietnam,8/2/2012,H5N1 HPAI,domestic,unspecified bird,751,245,0,0,0
172271,18.3285,105.9933,Asia,Vietnam,8/2/2012,H5N1 HPAI,domestic,unspecified bird,1857,956,0,0,0
172600,19.932031,105.874457,Asia,Vietnam,8/10/2012,H5N1 HPAI,domestic,unspecified bird,725,50,0,0,0
172356,22.1613,105.5998,Asia,Vietnam,8/10/2012,H5N1 HPAI,domestic,chicken,97,16,0,0,0
172601,19.932031,105.874457,Asia,Vietnam,8/12/2012,H5N1 HPAI,domestic,unspecified bird,280,50,0,0,0
172451,22.187446,105.574346,Asia,Vietnam,8/16/2012,H5N1 HPAI,domestic,unspecified bird,543,50,0,0,0
172602,15.0757,108.7752,Asia,Vietnam,8/23/2012,H5N1 HPAI,domestic,unspecified bird,1200,53,53,0,0
173052,27.689,85.302,Asia,Nepal,8/27/2012,H5N1 HPAI,domestic,unspecified bird,2500,2500,2500,0,0
172758,20.8352,105.5296,Asia,Vietnam,9/3/2012,H5N1 HPAI,domestic,unspecified bird,400,400,400,0,0
172773,21.04,110.49,Asia,China,9/11/2012,H5N1 HPAI,domestic,unspecified bird,73800,14050,6300,0,0
172840,30.800339,30.106405,Africa,Egypt,9/18/2012,H5N1 HPAI,domestic,duck,0,18,0,0,0
172839,30.014397,31.209495,Africa,Egypt,9/18/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,10,0,0,0
172990,31.296707,30.301961,Africa,Egypt,9/25/2012,H5N1 HPAI,domestic,chicken,0,40,0,0,0
173073,26.8505,89.3997,Asia,Bhutan,10/2/2012,H5N1 HPAI,domestic,chicken,496,24,24,0,0
172992,29.300739,30.889937,Africa,Egypt,10/2/2012,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,150,0,0,0
173051,27.696,85.393,Asia,Nepal,10/6/2012,H5N1 HPAI,domestic,chicken,2000,1220,1220,0,0
173198,13.04,77.3,Asia,India,10/12/2012,H5N1 HPAI,domestic,turkey,4265,3481,3481,0,0
173170,21.294917,102.973062,Asia,Vietnam,10/12/2012,H5N1 HPAI,domestic,"unspecified bird,duck,chicken,muscovy ducks",0,2214,0,0,0
173318,30.644,31.052,Africa,Egypt,10/15/2012,H5N1 HPAI,domestic,duck,0,58,0,0,0
173319,30.083,31.217,Africa,Egypt,10/17/2012,H5N1 HPAI,domestic,"duck,chicken,unspecified bird",0,10,0,0,0
173320,30.533,31.167,Africa,Egypt,10/18/2012,H5N1 HPAI,domestic,turkey,0,10,0,0,0
173177,24.22,90.5,Asia,Bangladesh,10/23/2012,H5N1 HPAI,domestic,chicken,4191,156,156,0,0
173313,30.533,31.167,Africa,Egypt,10/25/2012,H5N1 HPAI,domestic,goose,0,10,0,0,0
